Data Start: 2025-10-04 12:06:26
Data End: 2025-10-04 12:26:42
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302	
Station: RB_d		
Cast:	4	
Position: 42 52.677 N 65 18.774 W		
Operator: C. Johnson		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
12:10:42	0	0.5	0	0.0	0.0	0.00	18.609	-0.004	0.000	1478.01	998.48	-0.005	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:10:48	
12:10:43	0	0.5	0	0.0	0.0	0.00	18.665	-0.003	0.000	1478.19	998.47	-0.004	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:10:49	
12:10:44	0	0.5	0	0.0	0.0	0.00	18.616	-0.003	0.000	1478.04	998.48	-0.004	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:10:50	
12:10:45	0	0.5	0	0.0	0.0	0.00	18.643	-0.004	0.000	1478.12	998.48	-0.005	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:10:51	
12:10:46	0	0.5	0	0.0	0.0	0.00	18.704	-0.004	0.000	1478.32	998.47	-0.005	42°53'59.53'' N	65°09'52.16'' W	2025-10-04 15:10:52	
12:10:47	0	0.5	0	0.0	0.0	0.00	18.704	-0.004	0.000	1478.32	998.47	-0.005	42°53'59.53'' N	65°09'52.16'' W	2025-10-04 15:10:53	
12:10:48	0	0.5	0	0.0	0.0	0.00	18.678	-0.004	0.000	1478.23	998.47	-0.005	42°53'59.53'' N	65°09'52.16'' W	2025-10-04 15:10:54	
12:10:49	0	0.5	0	0.0	0.0	0.00	18.701	-0.004	0.000	1478.31	998.47	-0.005	42°53'59.53'' N	65°09'52.16'' W	2025-10-04 15:10:55	
12:10:50	0	0.5	0	0.0	0.0	0.00	18.695	-0.003	0.000	1478.29	998.47	-0.004	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:10:56	
12:10:51	0	0.5	0	0.0	0.0	0.00	18.617	-0.004	0.000	1478.04	998.48	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:10:57	
12:10:52	0	0.5	0	0.0	0.0	0.00	18.584	-0.004	0.000	1477.94	998.49	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:10:58	
12:10:53	0	0.5	0	0.0	0.0	0.00	18.469	-0.004	0.000	1477.57	998.51	-0.005	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:10:59	
12:10:54	0	0.5	0	0.0	0.0	0.00	18.401	-0.004	0.000	1477.35	998.52	-0.005	42°53'59.53'' N	65°09'52.15'' W	2025-10-04 15:11:00	
12:10:55	0	0.5	0	0.0	0.0	0.00	18.300	-0.003	0.000	1477.03	998.54	-0.004	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:11:01	
12:10:56	0	0.5	0	0.0	0.0	0.00	18.350	-0.004	0.000	1477.19	998.53	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:02	
12:10:57	0	0.5	0	0.0	0.0	0.00	18.446	-0.004	0.000	1477.49	998.52	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:03	
12:10:58	0	0.5	0	0.0	0.0	0.00	18.505	-0.003	0.000	1477.68	998.50	-0.004	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:04	
12:10:59	0	0.5	0	0.0	0.0	0.00	18.456	-0.004	0.000	1477.52	998.51	-0.005	42°53'59.54'' N	65°09'52.17'' W	2025-10-04 15:11:05	
12:11:00	0	0.5	0	0.0	0.0	0.00	18.412	-0.003	0.000	1477.39	998.52	-0.004	42°53'59.54'' N	65°09'52.17'' W	2025-10-04 15:11:06	
12:11:01	0	0.5	0	0.0	0.0	0.00	18.405	-0.004	0.000	1477.36	998.52	-0.005	42°53'59.54'' N	65°09'52.17'' W	2025-10-04 15:11:07	
12:11:02	0	0.5	0	0.0	0.0	0.00	18.378	-0.004	0.000	1477.28	998.53	-0.005	42°53'59.54'' N	65°09'52.17'' W	2025-10-04 15:11:08	
12:11:03	0	0.5	0	0.0	0.0	0.00	18.335	-0.004	0.000	1477.14	998.54	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:09	
12:11:04	0	0.5	0	0.0	0.0	0.00	18.272	-0.004	0.000	1476.94	998.55	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:10	
12:11:05	0	0.5	0	0.0	0.0	0.00	18.290	-0.004	0.000	1476.99	998.54	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:11	
12:11:06	0	0.5	0	0.0	0.0	0.00	18.272	-0.004	0.000	1476.94	998.55	-0.005	42°53'59.54'' N	65°09'52.16'' W	2025-10-04 15:11:12	
12:11:07	0	0.5	0	0.0	0.0	0.00	18.290	-0.003	0.000	1476.99	998.54	-0.004	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:11:13	
12:11:08	0	0.5	0	0.0	0.0	0.00	18.300	-0.004	0.000	1477.03	998.54	-0.005	42°53'59.55'' N	65°09'52.17'' W	2025-10-04 15:11:14	
12:11:09	0	0.5	0	0.0	0.0	0.00	18.228	-0.004	0.000	1476.79	998.56	-0.005	42°53'59.55'' N	65°09'52.18'' W	2025-10-04 15:11:15	
12:11:10	0	0.5	0	0.0	0.0	0.00	18.219	-0.003	0.000	1476.77	998.56	-0.004	42°53'59.55'' N	65°09'52.18'' W	2025-10-04 15:11:16	
12:11:11	0	0.5	0	0.0	0.0	0.00	18.225	-0.004	0.000	1476.78	998.56	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:17	
12:11:12	0	0.5	0	0.0	0.0	0.00	18.180	-0.003	0.000	1476.64	998.57	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:18	
12:11:13	0	0.5	0	0.0	0.0	0.00	18.120	-0.004	0.000	1476.45	998.58	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:19	
12:11:14	0	0.5	0	0.0	0.0	0.00	18.107	-0.003	0.000	1476.40	998.58	-0.004	42°53'59.55'' N	65°09'52.18'' W	2025-10-04 15:11:20	
12:11:15	0	0.5	0	0.0	0.0	0.00	18.092	-0.003	0.000	1476.35	998.58	-0.004	42°53'59.55'' N	65°09'52.17'' W	2025-10-04 15:11:21	
12:11:16	0	0.5	0	0.0	0.0	0.00	18.121	-0.004	0.000	1476.45	998.58	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:22	
12:11:17	0	0.5	0	0.0	0.0	0.00	18.153	-0.003	0.000	1476.55	998.57	-0.004	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:23	
12:11:18	0	0.5	0	0.0	0.0	0.00	18.124	-0.003	0.000	1476.46	998.58	-0.004	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:24	
12:11:19	0	0.5	0	0.0	0.0	0.00	18.078	-0.004	0.000	1476.31	998.58	-0.005	42°53'59.55'' N	65°09'52.18'' W	2025-10-04 15:11:25	
12:11:20	0	0.5	0	0.0	0.0	0.00	18.071	-0.004	0.000	1476.29	998.59	-0.005	42°53'59.55'' N	65°09'52.18'' W	2025-10-04 15:11:26	
12:11:21	0	0.5	0	0.0	0.0	0.00	18.062	-0.004	0.000	1476.26	998.59	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:27	
12:11:22	0	0.5	0	0.0	0.0	0.00	18.029	-0.004	0.000	1476.15	998.59	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:28	
12:11:23	0	0.5	0	0.0	0.0	0.00	17.981	-0.003	0.000	1476.00	998.60	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:29	
12:11:24	0	0.5	0	0.0	0.0	0.00	17.952	-0.003	0.000	1475.90	998.61	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:30	
12:11:25	0	0.5	0	0.0	0.0	0.00	17.951	-0.003	0.000	1475.90	998.61	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:31	
12:11:26	0	0.5	0	0.0	0.0	0.00	17.954	-0.004	0.000	1475.91	998.61	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:32	
12:11:27	0	0.5	0	0.0	0.0	0.00	17.938	-0.004	0.000	1475.86	998.61	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:33	
12:11:28	0	0.5	0	0.0	0.0	0.00	17.916	-0.003	0.000	1475.79	998.61	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:34	
12:11:29	0	0.5	0	0.0	0.0	0.00	17.902	-0.004	0.000	1475.74	998.62	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:35	
12:11:30	0	0.5	0	0.0	0.0	0.00	17.883	-0.004	0.000	1475.68	998.62	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:36	
12:11:31	0	0.5	0	0.0	0.0	0.00	17.887	-0.003	0.000	1475.69	998.62	-0.004	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:37	
12:11:32	0	0.5	0	0.0	0.0	0.00	17.953	-0.004	0.000	1475.91	998.61	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:38	
12:11:33	0	0.5	0	0.0	0.0	0.00	17.987	-0.003	0.000	1476.02	998.60	-0.004	42°53'59.55'' N	65°09'52.17'' W	2025-10-04 15:11:39	
12:11:34	0	0.5	0	0.0	0.0	0.00	17.923	-0.004	0.000	1475.81	998.61	-0.005	42°53'59.55'' N	65°09'52.17'' W	2025-10-04 15:11:40	
12:11:35	0	0.5	0	0.0	0.0	0.00	17.899	-0.004	0.000	1475.73	998.62	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:41	
12:11:36	0	0.5	0	0.0	0.0	0.00	17.899	-0.004	0.000	1475.73	998.62	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:42	
12:11:37	0	0.5	0	0.0	0.0	0.00	17.852	-0.004	0.000	1475.58	998.63	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:43	
12:11:38	0	0.5	0	0.0	0.0	0.00	17.887	-0.004	0.000	1475.69	998.62	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:44	
12:11:39	0	0.5	0	0.0	0.0	0.00	17.965	-0.004	0.000	1475.94	998.61	-0.005	42°53'59.56'' N	65°09'52.18'' W	2025-10-04 15:11:45	
12:11:40	0	0.5	0	0.0	0.0	0.00	18.033	-0.004	0.000	1476.17	998.59	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:46	
12:11:41	0	0.5	0	0.0	0.0	0.00	18.120	-0.004	0.000	1476.44	998.58	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:47	
12:11:42	0	0.5	0	0.0	0.0	0.00	18.142	-0.004	0.000	1476.52	998.57	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:48	
12:11:43	0	0.5	0	0.0	0.0	0.00	18.131	-0.003	0.000	1476.48	998.57	-0.004	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:49	
12:11:44	0	0.5	0	0.0	0.0	0.00	18.191	-0.004	0.000	1476.67	998.56	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:50	
12:11:45	0	0.5	0	0.0	0.0	0.00	18.252	-0.004	0.000	1476.87	998.55	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:51	
12:11:46	0	0.5	0	0.0	0.0	0.00	18.283	-0.004	0.000	1476.97	998.55	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:52	
12:11:47	0	0.5	0	0.0	0.0	0.00	18.325	-0.004	0.000	1477.11	998.54	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:53	
12:11:48	0	0.4	0	0.0	0.0	0.00	18.343	-0.004	0.000	1477.16	998.53	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:54	
12:11:49	0	0.5	0	0.0	0.0	0.00	18.343	-0.004	0.000	1477.16	998.53	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:55	
12:11:50	0	0.5	0	0.0	0.0	0.00	18.343	-0.003	0.000	1477.16	998.53	-0.004	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:56	
12:11:51	0	0.5	0	0.0	0.0	0.00	18.322	-0.004	0.000	1477.09	998.54	-0.005	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:57	
12:11:52	0	0.5	0	0.0	0.0	0.00	18.316	-0.003	0.000	1477.08	998.54	-0.004	42°53'59.56'' N	65°09'52.17'' W	2025-10-04 15:11:58	
12:11:53	0	0.5	0	0.0	0.0	0.00	18.373	-0.004	0.000	1477.26	998.53	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:11:59	
12:11:54	0	0.5	0	0.0	0.0	0.00	18.446	-0.004	0.000	1477.49	998.52	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:12:00	
12:11:55	0	0.5	0	0.0	0.0	0.00	18.515	-0.004	0.000	1477.72	998.50	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:01	
12:11:56	0	0.5	0	0.0	0.0	0.00	18.580	-0.003	0.000	1477.92	998.49	-0.004	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:02	
12:11:57	0	0.5	0	0.0	0.0	0.00	18.645	-0.004	0.000	1478.13	998.48	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:03	
12:11:58	0	0.4	0	0.0	0.0	0.00	18.739	-0.004	0.000	1478.43	998.46	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:04	
12:11:59	0	0.5	0	0.0	0.0	0.00	18.845	-0.004	0.000	1478.76	998.44	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:05	
12:12:00	0	0.5	0	0.0	0.0	0.00	18.971	-0.004	0.000	1479.16	998.41	-0.005	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:12:06	
12:12:01	0	0.5	0	0.0	0.0	0.00	19.104	-0.004	0.000	1479.58	998.39	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:12:07	
12:12:02	0	0.5	0	0.0	0.0	0.00	19.166	-0.004	0.000	1479.78	998.38	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:12:08	
12:12:03	0	0.5	0	0.0	0.0	0.00	19.252	-0.003	0.000	1480.05	998.36	-0.004	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:12:09	
12:12:04	0	0.4	0	0.0	0.0	0.00	19.257	-0.004	0.000	1480.06	998.36	-0.005	42°53'59.56'' N	65°09'52.16'' W	2025-10-04 15:12:10	
12:12:05	0	0.5	0	0.0	0.0	0.00	19.262	-0.004	0.000	1480.08	998.36	-0.005	42°53'59.55'' N	65°09'52.16'' W	2025-10-04 15:12:11	
12:12:06	0	0.4	0	0.0	0.0	0.00	19.277	-0.004	0.000	1480.12	998.35	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:12	
12:12:07	0	0.5	0	0.0	0.0	0.00	19.413	-0.004	0.000	1480.55	998.33	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:13	
12:12:08	0	0.5	0	0.0	0.0	0.00	19.555	-0.004	0.000	1480.99	998.30	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:14	
12:12:09	0	0.5	0	0.0	0.0	0.00	19.628	-0.004	0.000	1481.22	998.28	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:15	
12:12:10	0	0.5	0	0.0	0.0	0.00	19.648	-0.003	0.000	1481.28	998.28	-0.004	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:16	
12:12:11	0	0.5	0	0.0	0.0	0.00	19.680	-0.004	0.000	1481.38	998.27	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:17	
12:12:12	0	0.5	0	0.0	0.0	0.00	19.743	-0.004	0.000	1481.57	998.26	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:18	
12:12:13	0	0.4	0	0.0	0.0	0.00	19.801	-0.003	0.000	1481.75	998.25	-0.004	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:19	
12:12:14	0	0.5	0	0.0	0.0	0.00	19.847	-0.004	0.000	1481.90	998.24	-0.005	42°53'59.56'' N	65°09'52.15'' W	2025-10-04 15:12:20	
12:12:15	0	0.5	0	0.0	0.0	0.00	19.870	-0.004	0.000	1481.96	998.23	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:21	
12:12:16	0	0.5	0	0.0	0.0	0.00	19.889	-0.004	0.000	1482.02	998.23	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:22	
12:12:17	0	0.5	0	0.0	0.0	0.00	19.885	-0.003	0.000	1482.01	998.23	-0.004	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:23	
12:12:18	0	0.4	0	0.0	0.0	0.00	19.919	-0.004	0.000	1482.12	998.22	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:24	
12:12:19	0	0.4	0	0.0	0.0	0.00	20.002	-0.004	0.000	1482.37	998.21	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:25	
12:12:20	0	0.4	0	0.0	0.0	0.00	20.047	-0.004	0.000	1482.51	998.20	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:26	
12:12:21	0	0.5	0	0.0	0.0	0.00	20.062	-0.004	0.000	1482.56	998.19	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:27	
12:12:22	0	0.5	0	0.0	0.0	0.00	20.105	-0.004	0.000	1482.69	998.19	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:28	
12:12:23	0	0.4	0	0.0	0.0	0.00	20.087	-0.004	0.000	1482.63	998.19	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:29	
12:12:24	0	0.5	0	0.0	0.0	0.00	20.117	-0.004	0.000	1482.72	998.18	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:30	
12:12:25	0	0.5	0	0.0	0.0	0.00	20.147	-0.004	0.000	1482.82	998.18	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:31	
12:12:26	0	0.5	0	0.0	0.0	0.00	20.141	-0.004	0.000	1482.80	998.18	-0.005	42°53'59.55'' N	65°09'52.15'' W	2025-10-04 15:12:32	
12:12:27	0	0.5	0	0.0	0.0	0.00	20.047	-0.003	0.000	1482.51	998.20	-0.004	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:33	
12:12:28	0	0.5	0	0.0	0.0	0.00	20.042	-0.003	0.000	1482.49	998.20	-0.004	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:34	
12:12:29	0	0.5	0	0.0	0.0	0.00	20.050	-0.003	0.000	1482.52	998.20	-0.004	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:35	
12:12:30	0	0.5	0	0.0	0.0	0.00	20.074	-0.004	0.000	1482.59	998.19	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:36	
12:12:31	0	0.5	0	0.0	0.0	0.00	20.076	-0.004	0.000	1482.60	998.19	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:37	
12:12:32	0	0.4	0	0.0	0.0	0.00	20.104	-0.003	0.000	1482.68	998.19	-0.004	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:38	
12:12:33	0	0.4	0	0.0	0.0	0.00	20.072	-0.004	0.000	1482.59	998.19	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:39	
12:12:34	0	0.4	0	0.0	0.0	0.00	20.054	-0.004	0.000	1482.53	998.20	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:40	
12:12:35	0	0.5	0	0.0	0.0	0.00	20.156	-0.004	0.000	1482.84	998.18	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:41	
12:12:36	0	0.5	0	0.0	0.0	0.00	20.298	-0.004	0.000	1483.28	998.15	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:42	
12:12:37	0	0.5	0	0.0	0.0	0.00	20.398	-0.004	0.000	1483.58	998.12	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:43	
12:12:38	0	0.5	0	0.0	0.0	0.00	20.378	-0.003	0.000	1483.52	998.13	-0.004	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:44	
12:12:39	0	0.5	0	0.0	0.0	0.00	20.359	-0.004	0.000	1483.46	998.13	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:45	
12:12:40	0	0.5	0	0.0	0.0	0.00	20.389	-0.004	0.000	1483.56	998.13	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:46	
12:12:41	0	0.5	0	0.0	0.0	0.00	20.424	-0.003	0.000	1483.66	998.12	-0.003	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:12:47	
12:12:42	0	0.5	0	0.0	0.0	0.00	20.402	-0.004	0.000	1483.59	998.12	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:12:48	
12:12:43	0	0.5	0	0.0	0.0	0.00	20.383	-0.004	0.000	1483.54	998.13	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:12:49	
12:12:44	0	0.5	0	0.0	0.0	0.00	20.454	-0.003	0.000	1483.75	998.11	-0.003	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:12:50	
12:12:45	0	0.5	0	0.0	0.0	0.00	20.531	-0.004	0.000	1483.98	998.10	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:51	
12:12:46	0	0.5	0	0.0	0.0	0.00	20.493	-0.004	0.000	1483.87	998.10	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:52	
12:12:47	0	0.4	0	0.0	0.0	0.00	20.515	-0.004	0.000	1483.93	998.10	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:53	
12:12:48	0	0.5	0	0.0	0.0	0.00	20.505	-0.004	0.000	1483.90	998.10	-0.005	42°53'59.54'' N	65°09'52.15'' W	2025-10-04 15:12:54	
12:12:49	0	0.5	0	0.0	0.0	0.00	20.422	-0.004	0.000	1483.65	998.12	-0.005	42°53'59.53'' N	65°09'52.14'' W	2025-10-04 15:12:55	
12:12:50	0	0.5	0	0.0	0.0	0.00	20.304	-0.004	0.000	1483.29	998.14	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:12:56	
12:12:51	0	0.5	0	0.0	0.0	0.00	20.203	-0.003	0.000	1482.99	998.17	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:12:57	
12:12:52	0	0.5	0	0.0	0.0	0.00	20.118	-0.004	0.000	1482.73	998.18	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:12:58	
12:12:53	0	0.5	0	0.0	0.0	0.00	20.043	-0.003	0.000	1482.50	998.20	-0.004	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:12:59	
12:12:54	0	0.5	0	0.0	0.0	0.00	20.025	-0.004	0.000	1482.44	998.20	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:00	
12:12:55	0	0.5	0	0.0	0.0	0.00	19.991	-0.004	0.000	1482.34	998.21	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:13:01	
12:12:56	0	0.4	0	0.0	0.0	0.00	19.878	-0.004	0.000	1481.99	998.23	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:13:02	
12:12:57	0	0.5	0	0.0	0.0	0.00	19.741	-0.003	0.000	1481.57	998.26	-0.004	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:13:03	
12:12:58	0	0.5	0	0.0	0.0	0.00	19.651	-0.004	0.000	1481.29	998.28	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:04	
12:12:59	0	0.5	0	0.0	0.0	0.00	19.584	-0.004	0.000	1481.08	998.29	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:05	
12:13:00	0	0.5	0	0.0	0.0	0.00	19.504	-0.004	0.000	1480.83	998.31	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:06	
12:13:01	0	0.5	0	0.0	0.0	0.00	19.342	-0.003	0.000	1480.33	998.34	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:07	
12:13:02	0	0.5	0	0.0	0.0	0.00	19.165	-0.004	0.000	1479.77	998.38	-0.005	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:08	
12:13:03	0	0.5	0	0.0	0.0	0.00	19.091	-0.004	0.000	1479.54	998.39	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:09	
12:13:04	0	0.5	0	0.0	0.0	0.00	18.984	-0.004	0.000	1479.20	998.41	-0.005	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:10	
12:13:05	0	0.5	0	0.0	0.0	0.00	18.912	-0.003	0.000	1478.97	998.43	-0.004	42°53'59.54'' N	65°09'52.13'' W	2025-10-04 15:13:11	
12:13:06	0	0.4	0	0.0	0.0	0.00	18.775	-0.004	0.000	1478.54	998.45	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:13:12	
12:13:07	0	0.5	0	0.0	0.0	0.00	18.658	-0.004	0.000	1478.17	998.47	-0.005	42°53'59.54'' N	65°09'52.14'' W	2025-10-04 15:13:13	
12:13:08	0	0.5	0	0.0	0.0	0.00	18.593	-0.003	0.000	1477.96	998.49	-0.004	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:14	
12:13:09	0	0.5	0	0.0	0.0	0.00	18.542	-0.006	0.000	1477.80	998.50	-0.006	42°53'59.53'' N	65°09'52.13'' W	2025-10-04 15:13:15	
